dataset_key,domain,frequency,model,model_family,horizon_type,horizon,experiment_type,n_series,mae,rmse,smape,avg_fit_time_seconds,avg_inference_time_seconds,avg_series_total_time_seconds,avg_peak_memory_mb
saugeenday,energy,daily,lstm,traditional,short,15,baseline,1,35.20211664835612,56.921433664651104,50.783688121060536,5.960464477539063e-06,101.0013267993927,101.00148010253906,9.862709045410156
saugeenday,energy,daily,uni2ts,foundation,short,15,baseline,1,37.37388056437174,54.56191628246188,57.27419269976873,6.9141387939453125e-06,1.616044044494629,1.6160640716552734,0.657628059387207
saugeenday,energy,daily,naive,traditional,short,15,baseline,1,37.8,58.87894926598696,57.28996163586682,3.0994415283203125e-06,1.3828277587890623e-05,2.09808349609375e-05,0.0219602584838867
saugeenday,energy,daily,arima,traditional,short,15,baseline,1,38.33556836913616,60.09392036563938,58.17192865356533,2.86102294921875e-06,1.7968661785125732,1.7968769073486328,26.951496124267575
saugeenday,energy,daily,seasonal_naive,traditional,short,15,baseline,1,37.66666666666666,55.32929302518392,58.25574895807802,4.0531158447265625e-06,0.000662088394165,0.0006730556488037,0.1848526000976562
saugeenday,energy,daily,ttm,foundation,short,15,baseline,1,38.74425223243348,59.80363267352202,59.55842970122364,2.5987625122070312e-05,1.683779001235962,1.6838200092315674,0.9400424957275392
saugeenday,energy,daily,prophet,traditional,short,15,baseline,1,39.08001318988317,61.04947711613166,59.94292352213212,0.0006368160247802,11.638994932174684,11.63964295387268,737.8847818374634
saugeenday,energy,daily,timesfm,foundation,short,15,baseline,1,41.75759468078613,64.7249528113124,66.84463171091849,0.000882863998413,6.282495021820068,6.283413887023926,12.217459678649902
solar_weekly,energy,weekly,timesfm,foundation,long,5,baseline,137,1175.2621439467382,1299.5364807124067,24.005903768686903,1.4677535008339987e-05,0.4132321994670116,0.4132542523154377,0.2590904235839844
solar_weekly,energy,weekly,arima,traditional,long,5,baseline,137,1405.2578762835733,1571.1084404675694,27.72974156935882,2.0222072183650776e-06,0.03298781562025525,0.03299592359222631,1.5928287506103516
solar_weekly,energy,weekly,uni2ts,foundation,long,5,baseline,137,1513.4250691434763,1752.1476031316292,30.2440223622737,1.8168539896498631e-06,1.2181297270921025,1.2181375235536673,2.1291208267211914
solar_weekly,energy,weekly,naive,traditional,long,5,baseline,137,1729.4092700729927,1918.441091119664,32.79855874223615,6.76969542120495e-07,1.0238076648572935e-05,1.4426934458043453e-05,0.1788063049316406
solar_weekly,energy,weekly,seasonal_naive,traditional,long,5,baseline,137,1729.4092700729927,1918.441091119664,32.79855874223615,5.273053245822879e-07,1.0968994920271156e-05,1.4301634182895188e-05,0.1827850341796875
solar_weekly,energy,weekly,prophet,traditional,long,5,baseline,137,2264.4990345461365,2433.4980740806504,41.469445867954036,1.8125032856516593e-05,0.3107079154383527,0.3107343607575354,2.96955680847168
solar_weekly,energy,weekly,lstm,traditional,long,5,baseline,137,4545.477511997058,4628.21189097394,199.97606803196499,1.7193982200901003e-06,0.10576104769741528,0.10576902166770319,0.3392438888549804
solar_weekly,energy,weekly,naive,traditional,short,2,baseline,137,821.1653284671532,868.3334909661341,19.817583840170226,7.152557373046875e-07,9.641160060019388e-06,1.4038851661403684e-05,0.179574966430664
solar_weekly,energy,weekly,seasonal_naive,traditional,short,2,baseline,137,821.1653284671532,868.3334909661341,19.817583840170226,6.874112317161839e-07,1.1919188673478844e-05,1.589399184623774e-05,0.1851148605346679
solar_weekly,energy,weekly,arima,traditional,short,2,baseline,137,1208.1416708451231,1245.99631960837,27.525548772352312,1.9299722936031594e-06,0.033745281887750514,0.03375359869351348,1.6448755264282229
solar_weekly,energy,weekly,timesfm,foundation,short,2,baseline,137,1251.9955400675751,1305.3391459871734,28.00832146440092,2.3291928924782457e-05,0.4820047138381178,0.4820364391716727,12.05677318572998
solar_weekly,energy,weekly,uni2ts,foundation,short,2,baseline,137,1361.5380160812044,1433.0132613459093,28.143142601570243,1.187220107029781e-05,1.2927101528557547,1.292729438656438,2.586100578308105
solar_weekly,energy,weekly,prophet,traditional,short,2,baseline,137,2660.0889643848022,2667.0195504569615,52.1197379034773,1.503429273619269e-05,0.3271558580607393,0.3271772652646921,4.057682991027832
solar_weekly,energy,weekly,lstm,traditional,short,2,baseline,137,3840.3837391104207,3858.009544758359,199.9732292280886,1.6584883641152486e-06,0.09619484330615855,0.09620200630522119,0.3629961013793945
